SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome
1,0.012003011999999999,45,0,0.17193426,21,0,1,0,8700.0
0,0.087586817,37,0,0.37049259,22,0,3,0,16666.0
1,0.77849772,56,2,8945.0,12,0,4,0,0.0
1,0.095067794,41,0,0.39371838600000003,15,0,2,0,8500.0
1,0.12904946,65,0,2107.0,3,0,1,0,0.0
1,0.9999998999999999,74,0,0.389037946,7,0,1,0,2608.0
1,0.10830436,75,0,2627.0,11,0,3,0,0.3
1,0.071677133,48,1,0.442889278,6,0,1,0,4000.0
1,0.0,45,0,1505.0,4,0,1,0,0.0
1,0.019506258000000002,68,0,143.0,7,0,0,0,0.2
1,0.815744417,39,0,0.7260656879999999,11,0,0,0,1430.0
1,0.062976171,59,0,0.843056035,17,0,4,0,17381.0
0,0.854127319,45,0,248.0,4,0,0,0,0.1
1,0.045943168,54,1,0.558898666,12,0,2,0,3522.0
1,0.0,62,0,0.09721581300000001,11,0,0,0,6500.0
1,0.04052138,58,0,0.520238885,14,0,2,0,4520.0
1,0.01484015,71,0,0.155044248,9,0,0,0,2824.0
1,0.008399627,73,0,5.0,3,0,0,0,0.1
1,0.224183685,39,0,0.439944134,10,0,1,0,7875.0
1,0.23943705399999998,46,0,0.46801417,7,0,1,0,4798.0
1,0.004042728,67,0,0.193440875,7,0,1,0,7500.0
1,0.0,41,0,0.765744752,6,0,2,0,3000.0
1,0.239630415,65,0,0.34587554299999995,7,0,1,0,4145.0
0,1.135552064,41,2,0.845887215,12,0,4,1,7500.0
1,0.27615944,55,0,16270.0,20,0,11,0,0.0
1,0.069186163,50,0,0.348869405,4,0,1,0,6500.0
1,0.046032153,69,0,0.41032442399999997,13,0,1,0,4900.0
1,0.004595129,52,0,0.39095856,7,0,1,0,7166.0
1,1.021778584,28,0,0.013322231,1,1,0,0,1200.0
1,0.43188359600000004,62,0,0.367107894,9,0,1,0,10500.0
1,1.007732818,48,2,0.227903694,7,0,2,0,12750.0
1,0.087502444,52,0,0.47726539799999995,7,0,1,0,3100.0
1,0.344904961,57,0,0.45585621200000004,10,0,1,0,5062.0
1,0.18744847899999997,38,0,0.32144479800000003,9,0,1,0,4401.0
1,0.9193336559999999,47,0,0.788955545,14,0,2,0,6500.0
1,0.010032542,61,2,0.458451561,23,0,2,0,7400.0
1,0.01939806,35,0,0.43568096,7,0,1,0,4500.0
0,0.031411992,49,0,0.357366444,9,0,2,0,9583.0
1,0.9419225809999999,52,0,0.91622027,9,0,2,0,4666.0
1,0.016202398,83,0,0.002363601,2,0,0,0,5076.0
1,0.5443303620000001,64,0,0.580123463,18,0,3,0,19600.0
1,0.16896254800000002,52,0,0.30220119300000003,16,0,1,0,9721.0
1,0.102659221,65,0,965.0,4,0,1,1,0.3
1,0.853302475,56,0,0.341384863,18,0,0,0,7451.0
1,0.0,55,0,0.17621679899999998,7,0,2,0,7416.0
1,0.317405046,65,0,0.415714572,9,0,5,0,14966.0
1,0.0,86,0,0.058470765,5,0,0,0,2667.0
0,0.9999998999999999,50,0,0.0,0,0,0,0,4143.195833333333
1,0.035622079,58,0,0.013331111000000001,8,0,0,0,6000.0
1,0.7583895140000001,42,0,0.431379754,10,0,3,0,10885.0
1,0.009538339,73,0,1.431836735,7,0,1,0,1224.0
1,0.045255002999999995,61,1,0.551390191,17,0,1,0,3200.0
1,0.01339206,45,0,0.628409676,6,0,1,0,3885.0
1,0.0,87,0,239.0,9,0,0,0,0.1
1,0.302477654,31,0,0.24321516699999998,21,0,1,0,7700.0
1,0.083671391,38,0,2395.0,14,0,2,0,0.3
1,0.526497056,45,0,0.298542867,5,0,0,0,2950.0
1,0.301150366,46,0,3368.0,13,0,2,0,0.0
1,0.021468415,64,0,0.00342207,11,0,0,0,22500.0
1,0.011842905,63,0,0.18302060899999997,11,0,0,0,3250.0
1,0.45796241299999996,25,0,246.0,4,0,0,0,0.2
1,0.250681694,27,0,0.10475793,4,0,0,0,2395.0
1,0.338451545,57,2,0.224010491,9,0,1,0,8387.0
0,0.32733668,43,0,0.521534176,10,0,2,0,14000.0
1,0.040388561,62,0,1.3969118980000002,12,0,4,0,2201.0
1,0.443007924,42,0,0.084198113,4,0,0,0,8479.0
1,0.437220465,51,0,0.24539212100000002,7,0,1,0,8300.0
1,0.156968731,36,0,0.44102638899999996,11,0,1,0,6858.0
1,0.085257104,42,0,1.9528962440000002,16,0,2,0,3141.0
0,1.115884116,42,0,0.517814288,5,0,1,0,5416.0
1,1.465116279,57,1,13.0,1,0,0,0,3050.1
1,0.307629943,36,0,0.31691459,6,0,1,0,10150.0
1,0.9999998999999999,71,0,398.0,3,0,0,0,0.3
1,0.9999998999999999,29,0,0.06104034,1,0,0,0,3767.0
1,0.7166021220000001,47,1,2696.0,12,0,2,0,0.4
1,0.016326086,38,0,0.086889754,7,0,1,0,28000.0
1,0.0,39,0,4288.0,9,0,2,0,0.0
1,0.21583554800000002,43,0,0.25728225,12,0,1,0,6968.0
1,0.121295944,56,0,0.722713637,14,0,2,0,13000.0
1,0.0,56,0,0.046613153,3,0,1,0,7100.0
1,0.421914691,66,1,0.113031677,15,0,2,0,28000.0
1,0.033875444,41,0,66.0,7,0,0,0,2167.0
1,0.048482450999999996,80,0,0.089294949,4,0,0,0,5800.0
1,1.150584942,43,1,0.316113319,4,1,0,1,7800.0
1,0.01717404,37,0,0.437609075,9,0,2,0,4583.0
1,0.064270905,67,0,0.10392004699999999,7,0,1,0,10305.0
1,0.37075141799999994,51,0,0.846061767,12,0,2,1,4176.0
1,0.200490849,84,0,230.0,2,0,0,0,0.1
1,0.030166755,61,0,0.012152096999999999,5,0,0,0,2550.0
1,0.075983277,53,1,0.013866203999999998,16,0,0,0,30000.0
1,0.003386988,76,0,269.0,6,0,0,0,0.1
1,0.414405494,61,0,1.161170385,20,0,2,0,6185.0
1,0.002808391,29,0,0.000521648,7,0,0,0,1916.0
1,0.00550765,77,0,0.00089991,6,0,0,0,10000.0
1,0.5846364829999999,65,0,5417.0,11,0,3,0,0.2
1,0.05468037,43,0,0.472133356,15,0,3,0,5938.0
1,0.303422692,47,0,0.492972232,26,0,1,0,5833.0
1,0.9999998999999999,52,0,572.0,3,1,0,0,0.0
1,0.839661945,47,0,0.251642388,8,0,0,0,3500.0
1,0.31104233,48,3,0.42132327700000005,16,0,2,1,5833.0
1,1.1444277859999998,44,0,0.426044604,8,2,1,2,3900.0
1,0.377750381,59,0,0.307956216,14,0,2,0,6120.0
0,0.142732024,48,0,0.390227082,22,0,5,0,20300.0
1,0.213345123,54,0,0.536800785,13,0,2,0,8151.0
1,0.35414965,45,1,0.34813521299999994,9,0,1,0,8016.0
1,8.851851852000001,34,0,0.16853758600000002,7,0,1,0,12916.0
1,0.141374756,51,0,1.130773845,8,0,2,0,3333.0
1,0.9999998999999999,52,0,0.0,5,0,0,0,7497.2
1,0.635833848,68,0,3300.0,12,0,0,0,0.0
1,0.05588822400000001,29,0,0.0,2,0,0,0,2871.133333333333
1,0.02612616,56,0,5013.0,19,0,3,0,0.0
1,0.189587361,50,0,0.067932729,9,0,1,0,10583.0
0,0.300300967,40,0,0.529486852,9,0,2,0,7833.0
1,0.278922669,61,0,0.368134587,7,0,2,0,8083.0
1,0.083343939,57,0,0.175456136,9,0,0,0,4000.0
1,0.99467022,25,1,43.0,2,0,0,0,0.5
1,0.9999998999999999,30,0,0.446422993,4,0,1,0,3200.0
1,0.072484009,64,0,1166.0,4,0,1,0,0.2
1,0.014337043,84,0,0.118789521,12,0,1,0,6641.0
1,0.975412051,30,1,0.046623242999999995,6,0,0,0,2916.0
1,0.007719691,45,0,0.002776235,3,0,0,0,1800.0
1,0.028945865,44,0,0.182128452,12,0,1,0,3222.0
1,0.560619635,60,0,0.41038246799999994,7,0,1,0,12000.0
1,0.00860487,76,0,12.0,7,0,0,0,7.1
1,0.04525007,68,0,3727.0,11,0,2,0,0.0
1,0.0,38,0,0.452364941,3,1,1,1,4460.0
1,0.9999998999999999,23,0,33.0,2,0,0,0,0.5
1,0.17754315199999998,46,0,0.077792221,6,0,0,0,10000.0
1,0.0,50,0,0.462220058,4,0,2,0,10269.0
1,0.25445516100000004,58,0,0.420686345,16,0,4,0,12500.0
1,0.016931433,64,0,21.0,14,0,0,0,0.2
1,0.00269494,56,0,2.0,4,0,0,0,1378.6
1,0.6036226370000001,75,0,0.537066133,12,0,1,0,7000.0
1,0.01293867,57,0,0.43021103299999996,16,0,1,0,2700.0
1,0.00020741599999999998,33,0,0.075560056,10,0,0,0,7900.0
1,0.35450582,52,0,6215.0,8,0,1,0,0.1
1,0.000434745,49,0,0.0,3,0,0,0,3600.0
1,0.41292544,44,0,0.44180343299999997,10,0,2,0,5300.0
1,0.657763177,48,0,0.505274847,7,0,0,0,1800.0
1,0.562208782,72,0,0.45422915399999997,17,0,4,0,8334.0
1,0.026429539,73,0,0.28927450600000004,14,0,2,0,5416.0
1,0.023464599,25,0,0.001071046,1,0,0,0,2800.0
1,0.9999998999999999,35,0,0.471498371,5,0,1,0,3683.0
1,0.42873928200000005,44,0,0.6363896029999999,8,0,1,0,3500.0
1,0.065061425,57,0,0.248983051,10,0,1,0,5899.0
1,0.151372971,63,0,0.249038609,7,0,2,0,6500.0
1,0.05381329,63,0,0.17758907100000001,3,0,1,0,5416.0
1,0.9999998999999999,73,0,0.305993691,4,0,0,0,1901.0
1,0.125326981,61,0,0.117747645,27,0,1,0,33333.0
1,0.08830901599999999,42,0,0.19014724600000002,14,0,2,0,5500.0
1,0.303486663,64,0,0.1615727,6,0,1,0,13479.0
1,0.024152167999999998,46,1,0.427232465,12,0,2,0,9708.0
1,0.671056648,50,0,0.346345515,8,0,1,0,6019.0
1,0.0,36,0,0.043509877999999995,3,0,0,0,8250.0
0,0.24315785199999998,53,3,0.7094230770000001,10,2,4,0,5199.0
1,0.0,39,1,0.6399514270000001,7,0,2,0,4940.0
1,0.099580084,26,0,0.14202415699999998,2,0,0,0,2400.0
0,0.44029458200000005,47,0,0.132083001,2,3,1,0,2505.0
1,0.046703135,53,0,1.240759241,4,1,2,0,1000.0
1,0.140615841,38,0,0.992730577,7,0,2,0,2200.0
1,0.0,57,0,0.10993129300000001,3,0,0,0,1600.0
1,0.208084265,50,0,0.469779199,12,0,2,0,13450.0
1,0.06730124900000001,38,0,0.08554979900000001,7,0,0,0,8684.0
1,0.311254648,65,0,0.488173456,23,0,2,0,7609.0
1,1.0146634079999999,48,0,0.6256756760000001,4,0,0,0,1479.0
1,0.0,69,0,3700.0,7,0,2,0,0.1
1,0.9999998999999999,48,0,0.313966029,7,0,1,0,7417.0
1,0.9999998999999999,60,0,0.022584227999999998,0,2,0,0,2700.0
1,0.245744673,46,0,0.5851222420000001,21,0,1,0,6707.0
1,0.301103542,55,0,0.448754789,9,0,1,0,4175.0
1,0.0,74,0,36.0,17,0,0,0,1917.8
1,0.9999998999999999,22,0,0.042735043,1,0,0,0,350.0
1,0.9999998999999999,51,1,1221.0,2,0,1,0,0.4
1,0.183282563,43,0,0.552118039,7,0,1,0,2100.0
0,0.696521391,26,2,0.475873544,5,0,0,0,600.0
1,0.989023766,44,2,1317.0,5,1,0,0,0.1
1,0.810891191,43,1,0.17953152,4,0,1,1,6360.0
0,0.944140781,30,0,0.343503419,4,2,0,1,1900.0
1,0.021305522,64,0,0.41283676700000005,15,0,1,0,3785.0
1,0.109544523,37,0,0.45875440700000003,5,0,1,0,8509.0
1,0.024271624,45,0,2139.0,3,0,1,0,0.0
1,0.393663776,51,1,0.382304165,23,0,2,0,10250.0
1,0.058585988,55,0,2392.0,7,0,1,0,0.0
1,0.9999998999999999,37,0,0.032,0,0,0,0,2374.0
1,0.995958307,33,1,0.5503455079999999,6,0,0,0,2025.0
1,0.412490798,67,0,0.5476754970000001,17,0,2,0,9700.0
1,0.077792264,27,1,0.20604295600000003,3,3,0,2,2746.0
0,0.710742975,59,0,1.56117815,11,0,9,0,7706.0
1,0.9999998999999999,50,0,0.28141199699999997,4,0,1,0,4050.0
1,0.566083341,54,0,0.590979782,20,0,2,0,4500.0
1,0.390592317,32,0,0.233529727,11,0,0,1,5600.0
1,0.247975202,53,1,0.399868895,10,0,1,0,3050.0
1,0.0,48,0,0.27347242899999996,6,0,2,0,8051.0
1,0.236611138,48,0,0.267403104,9,0,2,0,10500.0
1,0.065124865,29,0,458.0,3,0,0,0,0.2
1,0.021992625,75,0,19.0,3,0,0,0,0.1
1,0.626246442,41,0,0.952004682,18,0,1,0,3416.0
0,0.9999998999999999,32,1,0.75948461,3,1,2,0,1396.0
1,0.019448328,50,0,0.391738841,3,0,1,0,1500.0
1,0.06899628299999999,41,0,0.293544007,10,0,1,0,8100.0
1,0.03490996,60,0,0.443567482,7,0,2,0,3800.0
1,0.650074058,44,1,5790.0,13,0,3,0,0.2
1,0.056452853,78,0,0.220494307,5,0,0,0,3600.0
1,0.233781047,45,0,0.40647482,8,0,1,0,1667.0
1,0.162947552,39,0,0.15089698199999999,13,0,1,0,16666.0
0,0.34930186799999996,60,0,0.265962005,14,0,0,0,7000.0
1,0.19967887,51,0,0.29655862,9,0,2,0,12000.0
1,0.16349045199999998,64,0,0.638951877,11,0,2,0,3968.0
1,0.514231695,42,0,0.223454834,17,0,1,0,6940.0
1,0.276290278,51,0,0.297612046,20,0,0,0,8500.0
1,0.898920025,63,0,0.476168255,9,0,2,0,15000.0
1,0.008303083000000001,83,0,0.09812438300000001,7,0,1,0,5064.0
1,0.950687975,42,0,0.083783243,7,0,0,0,5000.0
1,0.14428563,37,0,0.10156113,5,0,0,0,5700.0
1,0.0023447470000000003,84,0,2.0,3,0,0,0,203.9
1,0.011391162,47,0,0.237183578,6,0,1,0,4700.0
1,0.0,30,1,362.0,4,0,0,0,0.3
1,0.983825579,32,0,0.328681525,12,0,0,0,4800.0
1,0.348359549,42,0,2114.0,14,0,1,0,0.3
0,0.9999998999999999,50,0,0.081739667,3,0,0,1,3241.0
1,0.6937233490000001,30,1,0.12334863,3,0,0,0,7190.0
1,0.002142796,68,0,0.050550747,3,0,0,0,5083.0
1,0.061123290999999996,64,0,0.244721357,15,0,3,0,17333.0
1,0.052785155,65,0,0.7380487170000001,7,0,3,0,7676.0
1,0.046300100999999996,67,0,0.135041769,6,0,1,0,15920.0
1,0.0,84,0,0.0,7,0,0,0,2472.8
1,0.080445251,45,2,0.276247614,8,0,2,0,11000.0
1,0.174756357,41,0,164.0,2,0,0,0,0.5
1,0.022165742999999998,49,0,2950.0,8,0,2,0,0.0
1,0.55335774,46,1,0.7518910740000001,9,0,1,0,1982.0
1,0.800995025,39,1,0.288406625,5,1,0,0,1750.0
1,0.8416539590000001,48,0,0.287609445,7,0,2,0,11306.0
1,0.19096839300000001,34,0,0.240132686,10,0,3,0,20800.0
1,0.04905052,67,0,0.467579089,8,0,2,0,8913.0
1,0.69602938,57,1,0.79952644,15,0,2,0,3800.0
1,0.64197413,39,1,0.74327957,4,0,1,0,2975.0
1,0.0,56,0,1535.0,8,0,0,0,0.0
1,0.9999998999999999,60,0,0.0,0,0,0,0,4500.0
1,0.053035399000000004,70,0,0.214691098,5,0,1,0,6166.0
1,0.01681673,69,0,0.0061486859999999996,8,0,0,0,7155.0
1,0.0,28,0,0.470252261,7,0,1,0,2100.0
1,0.0,83,0,0.0,6,0,0,0,2940.0
1,0.022147177999999997,57,1,0.33646548600000004,9,0,1,0,8300.0
1,0.056586570999999995,59,0,57.0,2,0,0,0,0.4
1,0.918950608,48,0,0.5769449179999999,20,0,1,0,7043.0
0,0.832167832,60,0,443.0,3,2,0,0,40.2
1,0.0,43,0,1.128080415,11,0,3,0,3083.0
1,0.030987506,62,0,0.161211129,7,0,2,0,4887.0
1,0.089683316,39,0,0.38036957,17,0,1,0,8333.0
1,0.036163475,75,0,0.38480337700000006,14,0,1,0,4500.0
1,0.36020559999999996,47,0,0.312778323,11,0,2,0,13248.0
0,1.0268288620000001,43,0,0.199675763,11,2,0,0,3700.0
1,0.899154765,52,0,0.30481400399999997,6,0,1,0,4569.0
1,0.797979798,61,0,0.36368684100000004,11,0,2,0,7203.0
1,0.006236976,89,0,0.144951683,24,0,0,0,3000.0
0,0.807236367,40,5,3431.0,6,0,1,0,0.1
1,0.308867112,43,0,0.191476156,15,0,3,0,29000.0
1,0.405356347,58,0,995.0,14,0,0,0,0.6
1,0.262712392,49,2,0.519513905,19,1,3,0,8557.0
1,0.0,72,0,0.00080429,3,0,0,0,3729.0
1,0.07347187200000001,77,0,0.003184713,3,0,0,0,7535.0
1,0.41971446100000004,45,0,0.329292429,11,0,1,0,8083.0
1,0.017455741,56,0,0.673261885,16,0,5,0,10916.0
1,0.316715023,83,0,0.42328835600000003,5,0,0,0,2000.0
1,0.9999998999999999,31,0,0.131947221,1,0,0,0,2500.0
1,0.026504177,58,0,0.126774645,9,0,0,0,5000.0
1,0.063111209,59,0,0.44454778,6,0,2,0,4300.0
0,0.9999998999999999,42,0,0.016558675,1,1,0,0,8333.0
1,0.252016811,37,0,0.338627915,6,0,2,0,8876.0
0,0.9999998999999999,67,0,0.12143928,1,3,0,1,2000.0
1,0.991467804,34,0,0.39729881799999994,5,0,1,0,7107.0
1,0.145916477,59,0,0.292101128,15,0,1,0,7000.0
1,1.021395721,54,1,0.263978002,4,0,2,0,12000.0
1,0.00474441,72,0,5.0,4,0,0,0,0.2
1,0.24294046800000002,53,0,0.047817915999999995,8,0,0,0,4788.0
1,0.015633073,71,0,1235.0,11,1,1,0,0.2
1,0.13430847699999998,75,1,0.269367158,12,1,1,0,7331.0
1,0.452706878,41,0,0.553555806,8,0,2,0,8000.0
1,0.137374414,34,0,0.09810273,5,0,0,0,2160.0
1,0.624930129,31,2,0.328268693,5,0,0,0,2500.0
1,0.087095645,61,0,0.006499188,2,0,0,0,8000.0
1,0.037424064,50,0,0.42013806200000003,5,0,1,0,4200.0
1,0.23987476,52,0,0.55381413,13,0,2,0,8166.0
1,0.18352041600000002,33,0,0.04411298,8,0,0,0,3150.0
1,0.02311494,69,0,2076.0,7,0,1,0,0.0
0,0.555471361,48,0,0.679932345,16,0,1,0,10050.0
1,0.146010489,58,0,0.05528778,7,0,0,0,7053.0
1,0.8561917440000001,37,0,0.0037832729999999998,3,0,0,0,7400.0
1,0.33008041899999996,52,0,0.156087409,7,0,1,0,11531.0
1,0.79654389,45,1,0.9701458000000001,12,0,1,0,4320.0
1,0.0,45,0,0.46093064100000003,5,0,2,0,3416.0
1,0.6769460970000001,38,0,4692.0,10,0,2,0,0.0
1,0.107480349,74,0,1357.0,11,0,1,0,0.1
1,0.0,52,0,0.7675346890000001,13,0,4,0,5260.0
1,0.38688422899999997,68,0,0.308967435,9,0,1,0,18700.0
1,0.31983356399999996,63,0,673.0,10,0,0,0,0.3
1,0.18474464100000001,54,0,0.542007072,12,0,4,0,8200.0
1,0.925119129,51,2,0.34460452799999997,10,0,0,0,3400.0
1,0.009158883,47,1,0.236034902,10,0,1,0,11116.0
1,0.8775648970000001,58,0,2825.0,10,0,2,0,0.2
1,0.037873245,73,0,0.484075044,11,0,2,0,4583.0
1,0.004115375,56,0,0.30656327899999997,6,0,2,0,10832.0
1,0.006367642,62,0,6413.0,18,0,2,0,0.2
1,0.574284416,70,0,0.43698962700000005,6,0,1,0,4530.0
1,0.004249788,46,0,3.544850498,4,0,1,0,300.0
1,0.49454458700000004,62,2,0.09667912199999999,14,0,0,0,19000.0
1,0.479876955,25,0,0.021145712999999997,4,0,0,0,2600.0
1,0.937327864,65,0,0.512817716,11,0,2,0,9166.0
1,0.205234782,44,1,0.589442815,8,0,1,0,3750.0
1,0.05948958,31,0,0.640253566,8,0,1,0,4416.0
1,0.167620988,50,2,5566.0,14,0,3,0,0.1
1,0.071507668,76,0,0.224207615,6,0,0,0,4700.0
1,0.006841745,80,0,3.0,3,0,0,0,469.6
1,0.896394001,39,5,0.916230366,17,0,2,0,4583.0
1,0.027613765,77,0,0.374809327,7,0,2,0,4588.0
1,0.0,28,0,0.0,2,0,0,0,2894.0987576312573
1,0.9999998999999999,39,0,0.65976437,6,0,2,0,2800.0
1,0.035291654,54,1,1.610968295,25,0,3,0,1166.0
1,0.204679532,86,0,70.0,1,0,0,0,0.3
1,0.9005635340000001,72,1,1459.0,5,0,1,0,0.4
0,1.024575352,53,3,0.547098854,14,0,3,1,5583.0
1,0.135270263,64,0,0.14557088599999998,8,0,1,0,5000.0
1,0.38543264200000005,60,0,0.423994304,8,0,0,0,2808.0
1,0.726364015,40,4,0.16133807,3,0,0,0,3377.0
1,0.029736662999999997,42,0,1476.0,6,0,2,0,0.2
1,0.07005361,61,0,0.125059927,6,0,1,0,14600.0
1,0.0,42,0,1391.0,4,0,1,0,0.2
1,0.00961876,39,0,0.301522053,16,0,2,0,9000.0
1,0.142259795,42,1,0.157876594,4,0,0,0,2900.0
1,0.183526589,24,0,0.002888247,1,0,0,0,4500.0
1,0.01259724,60,0,0.51069786,9,0,1,0,5000.0
1,0.08132325,42,0,572.0,9,0,1,0,0.8
1,0.158962836,49,0,0.421918461,21,0,3,0,12582.0
1,0.419923572,61,0,0.418674993,8,0,1,0,10248.0
1,0.073294753,68,0,0.32564481300000003,16,0,2,0,8800.0
1,0.046875547999999996,46,1,0.335634373,6,0,1,0,4200.0
1,0.374525095,34,1,0.199000454,6,0,1,0,2200.0
1,0.016260163,49,0,0.120864662,7,0,0,0,5319.0
1,0.019604151,51,0,0.43977540299999995,10,0,1,0,5520.0
1,0.10376942300000001,58,0,1665.0,4,0,1,0,0.0
1,0.11466078699999999,61,0,1066.0,5,0,1,0,0.1
0,0.030361446,45,0,0.24593033399999997,8,0,1,0,5712.0
1,0.541837662,42,0,0.292227703,5,0,0,0,7500.0
1,0.843026162,52,0,0.6487859970000001,7,0,3,0,7083.0
1,0.9999998999999999,70,2,0.169305725,1,0,0,0,820.0
1,0.011666059,64,0,0.42390579899999997,6,0,2,0,4500.0
1,0.69698869,45,0,0.791963084,12,0,2,0,5200.0
1,0.628356577,53,1,4836.0,14,0,2,0,0.1
1,2.0986077990000003,49,0,0.25293676600000004,9,0,0,0,4000.0
1,0.043598113,62,0,577.0,12,0,0,0,0.0
1,0.204178692,76,0,0.045986861,6,0,0,0,3500.0
1,0.0,56,0,0.13650690099999999,3,0,1,0,9200.0
1,0.349041755,26,0,0.159730034,6,0,1,0,8000.0
1,0.061507112999999995,29,0,0.306138772,7,0,2,0,5000.0
1,0.027445641,56,0,0.158390949,6,0,0,0,1590.0
1,0.06344327,51,0,0.316475495,11,0,1,0,3835.0
1,0.000275044,53,1,0.0,6,0,0,0,5800.0
1,0.0,34,2,1.04565145,8,0,1,0,3000.0
1,0.263557058,41,0,0.141582312,13,0,0,0,7507.0
1,0.036736426,63,0,0.207856297,9,0,1,0,5065.0
1,0.093997195,46,0,0.81975159,19,0,1,0,3300.0
1,0.0,73,0,0.15514081,4,0,1,0,6000.0
1,0.8726899379999999,40,0,0.107948244,3,0,0,1,2704.0
1,0.0,71,0,0.0,2,0,0,0,2800.0
1,0.030760201,75,0,0.00819836,4,0,0,0,5000.0
1,0.019643175,80,0,29.0,5,0,0,0,0.0
1,0.015532085,43,0,3237.0,14,0,1,0,0.2
1,0.0,96,3,1374.0,5,0,1,0,0.1
1,0.865647915,54,0,1842.0,6,0,1,0,0.7
1,0.0,50,1,0.49782293200000005,12,0,2,0,6200.0
1,0.071229452,59,0,0.706850926,13,0,2,0,3400.0
1,0.038332535,67,0,2056.0,6,0,1,0,0.0
1,0.403893404,39,0,0.419188464,15,0,2,0,19000.0
1,0.019157223,33,0,0.419420645,11,0,1,0,4901.0
1,0.470606617,63,0,0.182806236,7,0,1,0,11224.0
1,0.020361295,64,0,0.08885116,9,0,1,0,5300.0
1,0.012874948999999998,54,0,0.6637345060000001,13,0,2,0,2500.0
1,0.52056505,54,0,0.642864906,38,0,4,0,9200.0
1,0.375864343,56,0,0.278036598,5,0,2,0,20820.0
1,0.051940837000000004,29,0,0.064147751,4,0,0,0,7092.0
1,0.048136175999999996,47,0,674.0,6,0,0,0,0.0
1,0.032999507000000004,65,0,1497.0,8,0,1,0,0.2
1,0.457388105,52,1,0.57039749,9,0,4,0,9559.0
1,0.8811188809999999,59,1,1175.0,10,0,1,0,0.9
1,0.033442605,73,0,35.0,2,0,0,0,0.0
1,0.669180451,54,0,0.645989383,19,0,2,0,13750.0
1,0.110652098,82,0,0.149970006,4,0,1,0,5000.0
1,0.643531256,60,0,0.263720151,10,0,0,0,4773.0
1,0.0068522340000000004,88,0,0.000818465,4,0,0,0,6108.0
1,0.004995005,26,0,3.589018303,4,0,1,0,600.0
1,0.056935655,62,0,0.17334038100000002,7,0,2,0,22700.0
1,0.004217021,58,0,0.433403173,14,0,1,0,3340.0
1,0.079680293,60,0,1949.0,3,0,1,0,0.0
1,0.056090521,36,0,0.405648588,14,0,2,0,4000.0
1,0.81141916,45,0,0.418089525,10,0,1,0,6500.0
1,0.228361043,49,0,0.154923005,15,0,0,0,15000.0
1,0.428668386,44,0,0.33087217399999996,7,0,2,0,6500.0
1,0.21957896899999998,36,0,0.167715661,7,0,0,0,2700.0
1,0.310491826,56,0,0.19322247899999997,7,0,1,0,4750.0
1,0.03684596,57,0,0.557269352,15,0,2,0,3500.0
1,0.785965428,63,0,0.44854205799999997,19,0,2,0,25000.0
1,0.9965309659999999,62,0,0.33358396,17,1,0,0,3989.0
1,1.5480943740000002,24,0,37.0,3,0,0,2,0.4
1,0.182424035,63,0,0.376297017,18,0,1,0,6167.0
1,0.731683215,45,0,0.452635914,6,0,0,0,2427.0
1,0.687921496,62,0,0.465639631,7,0,2,0,6620.0
1,0.066802402,39,0,1482.5,6,0,1,0,1.0
0,0.024099584,55,0,0.398746456,13,1,1,1,6700.0
1,0.0,44,0,629.0,7,0,1,0,0.8
1,0.015490671999999999,64,1,1034.0,7,0,1,0,0.3
1,0.102985812,45,0,2431.0,6,0,0,0,0.0
1,0.027614677,43,0,0.216222702,9,0,2,0,8333.0
1,0.9999998999999999,32,0,0.12754898,5,0,0,0,2500.0
1,0.019405644,51,0,0.254543336,4,0,1,0,17167.0
1,0.514389608,44,2,28.632286999999998,9,0,1,1,12487.0
1,0.171921482,60,0,0.228767337,22,0,2,0,12833.0
1,0.7575392040000001,31,0,0.14283179599999998,8,0,0,0,5635.0
1,0.6648148460000001,55,0,0.747437405,10,0,1,0,5950.0
1,0.123441753,47,0,3243.0,14,0,3,0,0.2
1,0.06651691900000001,59,0,0.24426934100000003,5,0,2,0,5583.0
0,0.982407037,31,3,0.735933983,11,4,1,0,2665.0
1,0.0012499260000000002,31,0,0.165472421,13,0,0,0,6000.0
1,0.199987501,42,0,0.974554707,7,0,1,0,2750.0
1,0.26931267600000003,45,0,261.0,5,0,0,0,0.2
1,1.050585401,49,3,0.7482892,13,0,1,0,3360.0
1,0.387871164,53,1,0.39229231,17,0,0,0,5500.0
1,0.8611388609999999,46,0,0.014084507,3,0,0,0,2200.0
1,0.868221661,41,1,0.643547189,9,3,0,4,4036.0
1,0.008205641,66,0,0.39218709799999996,9,0,2,0,7781.0
1,0.050657300999999995,75,0,0.005808971,8,0,0,0,10500.0
1,0.148173089,41,0,0.11700913199999999,8,0,2,0,14015.0
1,0.593693317,44,0,0.318074191,6,0,0,0,3800.0
1,0.0,45,1,0.13558263,10,0,1,0,3200.0
1,0.0,44,0,0.264802375,5,0,1,0,6400.0
1,0.930180242,49,0,0.322567743,23,0,1,0,10000.0
1,0.530643083,27,0,0.24784368899999998,6,0,0,0,5680.0
